t0: 0.976 day
velocity temperature densities electron_densities H He C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Ba Cl35 Cl36 Cl37 Ar36 Ar37 Ar38 Ar39 Ar40 Ar41 K37 K38 K39 K40 K41 K42 K43 Ca40 Ca41 Ca42 Ca43 Ca44 Ca45 Ca46 Sc41 Sc42 Sc43 Sc44 Sc45 Sc46 Sc47 Ti43 Ti44 Ti45 Ti46 Ti47 Ti48 Ti49 Ti50 V45 V46 V47 V48 V49 V50 V51 V52 Cr45 Cr46 Cr47 Cr48 Cr49 Cr50 Cr51 Cr52 Cr53 Cr54 Cr55 Cr56 Cr57 Cr58 Cr59 Mn49 Mn50 Mn51 Mn52 Mn53 Mn54 Mn55 Mn56 Mn57 Mn58 Mn59 Mn60 Fe50 Fe51 Fe52 Fe53 Fe54 Fe55 Fe56 Fe57 Fe58 Fe59 Fe60 Fe61 Fe62 Co53 Co54 Co55 Co56 Co57 Co58 Co59 Co60 Co61 Ni55 Ni56 Ni57 Ni58 Ni59 Ni60 Ni61 Ni62 Ni63 Ni64
9455.1374 87358.809 3.3951651e-10 2.5473698e+13 0.0 0.0 4.2007677e-07 0.0 2.5579429e-06 0.0 7.5882615e-11 8.8181396e-14 2.9820823e-06 1.5123229e-10 0.25077048 0.0 0.20924177 1.8802665e-07 0.052157429 7.9309167e-07 0.059908153 1.8983176e-10 4.092377e-05 0.00074098011 0.020219567 0.00014301393 0.037138462 0.041114389 0.32851425 0.0 1.5441377e-07 6.1761198e-13 3.361226e-08 0.052155681 1.7249059e-06 2.3320787e-08 2.9407521e-15 3.9550753e-16 1.4151647e-24 0.0 0.0 7.9309154e-07 1.3049364e-13 4.303459e-15 1.0523757e-19 9.6506529e-21 0.059907536 6.1394601e-07 2.235347e-09 1.5314106e-10 5.6635392e-10 3.1850401e-18 3.2864777e-17 1.5311347e-19 8.0581007e-12 2.400211e-12 1.7932792e-10 4.5414191e-14 7.2155955e-17 4.0742273e-17 1.9991173e-17 2.4162522e-05 2.539458e-07 6.6928623e-07 8.5235698e-12 1.5669742e-05 1.6826035e-07 4.8724769e-12 9.002741e-20 1.455533e-09 2.1821521e-07 0.00065269821 8.5754321e-05 8.6414022e-15 2.307913e-06 6.5895238e-15 0.0 0.0 2.4687285e-11 0.00059524137 8.5997625e-15 0.00025219173 9.8085005e-05 0.019274049 5.5519558e-12 4.8119259e-11 6.9058723e-16 3.5473947e-17 0.0 0.0 0.0 3.2010488e-15 2.5487761e-08 6.6657368e-14 0.00014175164 1.5207056e-07 1.7176021e-12 1.0847328e-06 2.5606522e-14 9.6952223e-15 1.5838593e-19 1.2418889e-20 9.996748e-21 0.0 8.4562469e-10 0.003178686 0.0015740741 0.029427035 0.0027873637 0.00016949833 1.8035238e-06 1.5933075e-10 1.3771897e-14 1.1642048e-14 1.3461949e-20 1.5986652e-16 1.8827492e-18 2.7770437e-07 0.0018273888 0.03794024 0.001346483 3.7096179e-12 2.0628069e-11 2.2717285e-14 4.1585801e-18 0.0 0.32358427 0.002333878 0.002595842 2.5095479e-07 5.6598975e-09 1.8769402e-12 6.2038303e-11 2.8700076e-14 3.1939017e-13
10033.556 77876.08 2.9736932e-10 2.2425263e+13 0.0 0.0 6.2417191e-07 0.0 4.5000193e-06 0.0 1.2682104e-10 2.368617e-13 4.7863304e-06 6.7130192e-10 0.32934384 0.0 0.24651733 2.8186855e-07 0.055730674 1.0706317e-06 0.057905155 1.7567419e-10 3.6189118e-05 0.00061430349 0.015308135 0.00010735388 0.036533256 0.028968027 0.2289236 0.0 2.3702763e-07 2.4803015e-12 4.4838437e-08 0.055728315 2.3009455e-06 5.7987241e-08 1.3358624e-14 1.7965198e-15 1.5187033e-24 0.0 0.0 1.0706313e-06 4.1179386e-13 1.9482669e-14 4.6863009e-19 2.4469356e-20 0.057904408 7.4270727e-07 4.0916297e-09 2.0428999e-10 5.1853287e-10 1.2650829e-17 1.416476e-17 1.0599165e-19 8.1505359e-12 3.1987764e-12 1.641393e-10 1.8515942e-13 3.2702866e-16 8.4454198e-17 1.7269315e-17 2.2115781e-05 2.747327e-07 8.9672388e-07 1.77215e-11 1.2742771e-05 1.5909068e-07 1.2994293e-12 8.1061605e-20 1.326839e-09 2.4020902e-07 0.00053077946 8.1080975e-05 3.0638735e-14 2.2015229e-06 1.7675095e-15 0.0 0.0 1.9349215e-11 0.00048405469 8.1310977e-15 0.00029299851 9.3563002e-05 0.014437519 1.5724469e-12 1.2754754e-11 1.8301073e-16 9.4078167e-18 0.0 0.0 0.0 2.1985629e-15 2.0608637e-08 6.3577077e-14 0.00010617878 2.3158006e-07 3.4304829e-12 9.2291317e-07 6.7902097e-15 2.569248e-15 4.9319643e-20 1.0709276e-20 9.996748e-21 0.0 5.9191993e-10 0.0023809883 0.0013492507 0.030313624 0.0023702362 0.0001177119 1.4438472e-06 4.7265391e-11 3.6734326e-15 7.8279988e-15 1.4960908e-20 7.2641426e-16 1.1824351e-18 2.0603171e-07 0.0015527215 0.0263373 0.0010777988 5.973161e-12 2.7839516e-11 8.2253354e-15 1.1466731e-18 0.0 0.22459803 0.001867843 0.002457406 3.0465105e-07 9.0721746e-09 1.761627e-12 3.2849006e-11 8.0592369e-15 9.6420701e-14
10647.359 66576.689 2.4260984e-10 1.8269166e+13 0.0 0.0 8.8607237e-07 0.0 9.6431891e-06 0.0 2.5411207e-10 7.5059704e-13 7.342095e-06 3.4669928e-09 0.41093119 0.0 0.27386318 4.2544135e-07 0.055513182 1.4622593e-06 0.051554477 1.4787971e-10 2.9187367e-05 0.00046359409 0.010497749 7.2560635e-05 0.035930703 0.018384474 0.14273969 0.0 3.6761341e-07 1.2133526e-11 5.7815805e-08 0.055510019 2.9665482e-06 1.9637189e-07 6.9817152e-14 9.3913355e-15 2.0812757e-24 0.0 0.0 1.4622575e-06 1.7411531e-12 1.016294e-13 2.4384845e-18 1.0680702e-19 0.051553609 8.5784275e-07 9.3038104e-09 2.7318112e-10 4.2724837e-10 6.5541011e-17 3.2347322e-17 6.2657452e-20 7.6467157e-12 4.2604438e-12 1.3505807e-10 9.1236675e-13 1.7092727e-15 4.1043474e-16 1.3389933e-17 1.8196682e-05 2.8345097e-07 1.2307867e-06 4.6301608e-11 9.3342117e-06 1.4218909e-07 3.6826979e-13 5.4292736e-20 1.1096264e-09 2.6498837e-07 0.00038880054 7.2467021e-05 1.4845388e-13 2.0604267e-06 5.5428834e-16 0.0 0.0 1.3373981e-11 0.00035457357 7.2672496e-15 0.00034553984 8.7565526e-05 0.0097100704 9.2693502e-13 3.2048285e-12 4.5741257e-17 2.3583683e-18 0.0 0.0 0.0 1.2976697e-15 1.5152473e-08 5.9488538e-14 7.1407767e-05 3.8135212e-07 1.2146089e-11 7.5635051e-07 1.7209411e-15 6.4224992e-16 1.9824642e-20 1.0548234e-20 9.9967485e-21 0.0 3.6339092e-10 0.0016012716 0.00108665 0.031228413 0.0019402863 7.2999746e-05 1.0822632e-06 3.8470226e-11 1.0444135e-15 2.7027188e-14 3.2623844e-20 3.7973988e-15 6.456441e-19 1.3792674e-07 0.0012691139 0.01630761 0.00080761189 1.5353239e-11 1.2517524e-10 1.3712852e-14 5.2263912e-19 0.0 0.13903095 0.0013990561 0.0023092838 3.815504e-07 1.7579922e-08 7.0953419e-12 9.4947403e-11 4.4127946e-15 8.6382251e-14
11298.711 54332.881 1.7426791e-10 1.3252657e+13 0.0 0.0 1.203016e-06 0.0 3.1857714e-05 0.0 7.7169902e-10 3.2860169e-12 1.054186e-05 2.1001926e-08 0.48087252 0.0 0.28734402 6.5251417e-07 0.052205512 1.9680599e-06 0.043288368 1.1940578e-10 2.2157541e-05 0.00033112271 0.0068263962 4.608786e-05 0.035458225 0.010929885 0.082629352 0.0 5.8207779e-07 7.1682249e-11 7.0364702e-08 0.052200959 3.6081818e-06 9.441675e-07 4.25126e-13 5.7193906e-14 5.6225822e-24 0.0 0.0 1.9680496e-06 9.6345592e-12 6.1825653e-13 1.4836939e-17 6.2568574e-19 0.043287399 9.3658149e-07 3.1872025e-08 3.5577138e-10 3.2533546e-10 3.9893732e-16 1.8470555e-16 3.6400515e-20 6.7166975e-12 5.4390935e-12 1.0183983e-10 5.3972517e-12 1.0409317e-14 2.4904227e-15 9.5659099e-18 1.371764e-05 2.8301768e-07 1.6444108e-06 1.6787707e-10 6.3890747e-06 1.2323011e-07 3.5488799e-13 3.1834902e-20 8.8129217e-10 2.8601971e-07 0.00026612321 6.2804418e-05 8.6722532e-13 1.9081857e-06 8.2333582e-16 0.0 0.0 8.5182405e-12 0.00024269484 6.2982289e-15 0.00040364541 8.1093677e-05 0.0060989623 3.4975901e-12 8.6615121e-13 1.0838107e-17 5.6535155e-19 0.0 0.0 0.0 6.8611585e-16 1.0549812e-08 5.5070893e-14 4.4846598e-05 6.2025431e-07 5.8358436e-11 6.1039883e-07 5.5553378e-16 1.5328169e-16 1.2331398e-20 1.2422734e-20 9.9967649e-21 0.0 2.0360668e-10 0.0010056551 0.00085023605 0.031996789 0.0015627001 4.2055509e-05 7.8886141e-07 1.7298465e-10 1.0244727e-15 1.6051479e-13 1.4682086e-19 2.3126419e-14 3.0803038e-19 8.7203981e-08 0.0010193351 0.0093222114 0.00058825082 5.6239987e-11 7.5617726e-10 7.4906504e-14 1.5750265e-18 0.0 0.079432941 0.0010182279 0.002177669 4.7358516e-07 3.9731167e-08 4.2503961e-11 5.5567713e-10 1.5790743e-14 4.0334181e-13
11989.91 44137.255 1.2227455e-10 9.4035543e+12 0.0 0.0 1.6279317e-06 0.0 0.00017257459 0.0 3.9822643e-09 1.9851927e-11 1.6068316e-05 1.4449592e-07 0.53040483 0.0 0.29048628 1.2946627e-06 0.048054031 3.0690936e-06 0.036140972 1.2672824e-10 1.7227115e-05 0.00023775611 0.0045529422 2.9899008e-05 0.035129585 0.0065867108 0.048164925 0.0 1.2097181e-06 4.8899766e-10 8.4455585e-08 0.048043717 4.3147034e-06 6.0000154e-06 2.9297206e-12 3.9417335e-13 3.0586803e-23 0.0 0.0 3.0690249e-06 6.4431632e-11 4.2592747e-12 1.0223851e-16 4.2836553e-18 0.036139758 1.0378736e-06 1.7479173e-07 5.1229988e-10 2.6704999e-10 2.7493254e-15 1.2696177e-15 2.6838231e-20 5.7937885e-12 7.0737844e-12 7.6952959e-11 3.6818808e-11 7.1739072e-14 1.7161204e-14 6.7640414e-18 1.0343504e-05 2.7619746e-07 2.1368623e-06 9.1282989e-10 4.3637789e-06 1.0585753e-07 1.9380013e-12 2.1348636e-20 6.8329527e-10 2.9740642e-07 0.00018174977 5.3949728e-05 5.8717523e-12 1.7585109e-06 4.9877046e-15 0.0 0.0 5.2742919e-12 0.0001657481 5.4101886e-15 0.00045739768 7.4728327e-05 0.0038550681 2.3512572e-11 9.5214941e-13 2.6303286e-18 1.3964903e-19 0.0 0.0 0.0 3.5864105e-16 7.3460718e-09 5.0711743e-14 2.8337722e-05 1.0545748e-06 3.6280786e-10 4.9900274e-07 1.1587663e-15 4.5431964e-17 1.0614485e-20 2.6465504e-20 9.9968651e-21 0.0 1.1190632e-10 0.00063545453 0.0006699051 0.032525179 0.0012729755 2.5484943e-05 5.8493102e-07 1.1757007e-09 5.6250948e-15 1.1051504e-12 9.527098e-19 1.5938461e-13 1.4727792e-19 5.563479e-08 0.00082651843 0.0053246168 0.00043551439 3.0483813e-10 5.2093604e-09 5.1393221e-13 1.0422369e-17 0.0 0.045324242 0.00075265179 0.0020873042 5.8704492e-07 1.3638627e-07 2.9251861e-10 3.8235917e-09 1.0584648e-13 2.7467696e-12
12717.758 37191.928 9.5434516e-11 7.3749773e+12 0.0 0.0 2.7858675e-06 0.0 0.0014089687 0.0 3.2020044e-08 1.6411829e-10 4.8422018e-05 1.2589799e-06 0.55847672 0.0 0.29060889 5.6711197e-06 0.045454215 9.7376223e-06 0.032063028 4.0372553e-10 1.5301388e-05 0.00017042273 0.0031753135 2.1612837e-05 0.034729955 0.0041807329 0.029626902 0.0 5.5293112e-06 4.2454488e-09 1.3756315e-07 0.045396257 6.8903117e-06 5.1066932e-05 2.5525531e-11 3.4356837e-12 2.5591233e-22 0.0 0.0 9.7370292e-06 5.5606168e-10 3.7106115e-11 8.9111465e-16 3.7300301e-17 0.032059952 1.6438079e-06 1.4297712e-06 1.3192986e-09 4.1364077e-10 2.3963768e-14 1.1065359e-14 3.035483e-20 5.3288852e-12 1.2335463e-11 6.5803504e-11 3.1948281e-10 6.2528226e-13 1.4958085e-13 5.0909209e-18 8.6562715e-06 3.0523321e-07 3.26065e-06 7.429267e-09 2.9846941e-06 8.709281e-08 1.6749132e-11 1.8492462e-20 5.4779971e-10 2.8690563e-07 0.00012419361 4.4379887e-05 5.079478e-11 1.5617262e-06 4.3280787e-14 0.0 0.0 3.3558167e-12 0.00011325701 4.4500911e-15 0.00049504564 6.6339015e-05 0.0025006716 2.044739e-10 6.8854511e-12 2.5707633e-18 9.8683911e-20 0.0 0.0 0.0 1.9838019e-16 5.0464232e-09 4.4875356e-14 1.8338595e-05 2.8514186e-06 3.0447509e-09 4.1473229e-07 9.3475962e-15 1.1122134e-16 1.1023615e-20 1.5347265e-19 9.9976317e-21 0.0 6.2082701e-11 0.00041123078 0.00052171188 0.032724315 0.001045848 2.6392412e-05 4.466669e-07 1.0243093e-08 4.8625644e-14 9.6325074e-12 8.2268856e-18 1.3892428e-12 7.8538261e-20 3.5987452e-08 0.00067020175 0.0031799465 0.00033050087 2.4509163e-09 4.5402987e-08 4.478931e-12 9.072259e-17 0.0 0.027022463 0.00056828987 0.002034328 8.9550755e-07 8.8976077e-07 2.5487173e-09 3.3325816e-08 9.2174892e-13 2.393233e-11
13366.678 31731.95 7.5124012e-11 5.8001825e+12 0.0 0.0 5.9711529e-06 0.0 0.007190396 0.0 1.6241849e-07 8.2109318e-10 0.00019719309 6.5656442e-06 0.5669758 0.0 0.29140985 2.4956457e-05 0.045152275 3.7912937e-05 0.031095026 1.7661892e-09 1.7998846e-05 0.00011561512 0.0022551742 2.1744767e-05 0.033681723 0.0027413054 0.019070302 0.0 2.4605314e-05 2.2074995e-08 3.2906789e-07 0.044872752 1.6005159e-05 0.00026351792 1.3301231e-10 1.791727e-11 1.32879e-21 0.0 0.0 3.7909862e-05 2.8815132e-09 1.9335703e-10 4.6472725e-15 1.9450753e-16 0.031083751 3.9513842e-06 7.3174119e-06 4.5414729e-09 1.2873275e-09 1.2497438e-13 5.7707736e-14 3.4487996e-20 5.1929128e-12 2.7714013e-11 6.9814493e-11 1.6594269e-09 3.2608067e-12 7.8008624e-13 4.0895512e-18 8.3267229e-06 4.3366292e-07 7.1833657e-06 3.8226071e-08 1.9510154e-06 6.576523e-08 8.7332186e-11 1.9582197e-20 4.7641181e-10 2.4545111e-07 8.0604729e-05 3.348005e-05 2.6362222e-10 1.2841476e-06 2.2569311e-13 0.0 0.0 2.3473347e-12 7.3499486e-05 3.3552453e-15 0.00050849615 5.4426682e-05 0.0016187507 1.0636255e-09 3.5731377e-11 1.0930563e-17 3.4750422e-19 0.0 0.0 0.0 1.1255253e-16 3.2731666e-09 3.6253802e-14 1.1679206e-05 9.6921863e-06 1.5588426e-08 3.5451247e-07 4.8653238e-14 5.4582159e-16 1.4828961e-20 7.5824179e-19 1.0001326e-20 0.0 3.4410457e-11 0.00026189842 0.00038709442 0.032108484 0.00085489919 6.8939092e-05 3.5498788e-07 5.3419008e-08 2.535431e-13 5.0235294e-11 4.2862569e-17 7.2451574e-12 4.4073881e-20 2.2887017e-08 0.0005223331 0.0019632759 0.00025542426 1.242461e-08 2.3676932e-07 2.3358364e-11 4.731206e-16 0.0 0.016638124 0.0004307786 0.0019950713 1.8194696e-06 4.3210211e-06 1.3288823e-08 1.7380023e-07 4.8069902e-12 1.2481029e-10
13844.261 27207.691 6.2855836e-11 4.6405553e+12 0.0 0.0 1.0958364e-05 0.0 0.021322979 0.0 4.7362413e-07 2.2516696e-09 0.00059925514 2.1005306e-05 0.56467505 0.0 0.28940663 6.6725592e-05 0.045172077 9.6985072e-05 0.030600289 4.9216855e-09 2.5957787e-05 7.710667e-05 0.0016929898 3.1154275e-05 0.031585499 0.0018363584 0.012778484 0.0 6.5951531e-05 6.6484731e-08 7.0757561e-07 0.04439228 3.3579702e-05 0.00074621771 3.9621564e-10 5.6499648e-11 4.2487141e-21 0.0 0.0 9.6976252e-05 8.2410643e-09 5.7873886e-10 1.4741138e-14 6.1999011e-16 0.030571256 8.4175335e-06 2.0599988e-05 1.1524643e-08 3.3938917e-09 3.9610575e-13 1.8471942e-13 3.5737843e-20 4.6069569e-12 5.3509284e-11 8.3761962e-11 4.7671956e-09 1.014236e-11 2.4693085e-12 3.1785598e-18 8.2297412e-06 6.3045115e-07 1.5651086e-05 1.1069465e-07 1.2877754e-06 4.776002e-08 2.7902666e-10 1.9476431e-20 3.9701626e-10 1.9587237e-07 5.167174e-05 2.4222769e-05 7.8352793e-10 1.0151065e-06 7.2151195e-13 0.0 0.0 1.6945385e-12 4.7100936e-05 2.4229824e-15 0.00050777065 4.2713575e-05 0.0010954015 3.0277254e-09 1.0975689e-10 3.4581859e-17 1.0747534e-18 0.0 0.0 0.0 6.5881371e-17 2.0900202e-09 2.7212059e-14 7.454569e-06 2.3328305e-05 4.3001071e-08 3.2630889e-07 1.5299434e-13 1.7424697e-15 2.5404783e-20 2.4063091e-18 1.0011419e-20 0.0 1.972758e-11 0.00016716374 0.00027778601 0.030259352 0.00071137189 0.00016935531 2.9820713e-07 1.7104463e-07 8.1198093e-13 1.608825e-10 1.3724871e-16 2.3203183e-11 2.7107433e-20 1.4613605e-08 0.00038727247 0.0012491098 0.00019916922 3.5211146e-08 7.5702525e-07 7.48032e-11 1.5152033e-15 0.0 0.010549307 0.00031981706 0.001892515 3.4469279e-06 1.279779e-05 4.2413853e-08 5.5659215e-07 1.5394734e-11 3.9971433e-10
14202.848 23404.746 5.5337311e-11 3.5112707e+12 0.0 0.0 1.5745825e-05 0.0 0.045383752 0.0 9.7304558e-07 3.9971854e-09 0.0014498871 5.1798947e-05 0.55561499 0.0 0.28293339 0.00011760139 0.044536018 0.00016490949 0.029535316 9.3794499e-09 3.6164543e-05 5.1206403e-05 0.0013429996 4.2558201e-05 0.028756835 0.0012329192 0.0087329136 0.0 0.00011629095 1.44252e-07 1.1661923e-06 0.043095682 5.3546985e-05 0.0013867876 8.3473826e-10 1.3531458e-10 1.0478342e-20 0.0 0.0 0.00016489257 1.5688682e-08 1.2337886e-09 3.5733133e-14 1.5177568e-15 0.029483983 1.3410815e-05 3.7894256e-05 2.1464348e-08 6.6940792e-09 9.5863525e-13 4.559955e-13 3.5129515e-20 3.7502473e-12 8.0840454e-11 1.0131726e-10 9.163985e-09 2.3596517e-11 5.9604414e-12 2.336282e-18 7.9634892e-06 8.1093062e-07 2.6242946e-05 2.1847373e-07 8.9371696e-07 3.4300051e-08 6.8628026e-10 1.8095349e-20 3.1012761e-10 1.5211558e-07 3.3058432e-05 1.7195375e-05 1.6493976e-09 7.9851957e-07 1.7766434e-12 0.0 0.0 1.1978068e-12 3.0109836e-05 1.7132465e-15 0.00049467889 3.3032798e-05 0.00078517213 5.6574217e-09 2.4856798e-10 8.4950488e-17 2.6380023e-18 0.0 0.0 0.0 3.9312712e-17 1.3238557e-09 1.9421316e-14 4.7487719e-06 3.7418231e-05 7.4522704e-08 3.1535111e-07 3.6439517e-13 4.2993778e-15 4.805821e-20 5.931451e-18 1.0033016e-20 0.0 1.1615504e-11 0.00010648804 0.00019413865 0.02756883 0.00060158822 0.00028510343 2.6389125e-07 4.2249844e-07 2.0064391e-12 3.975519e-10 3.3913657e-16 5.7336683e-11 1.8836921e-20 9.3073762e-09 0.00027476084 0.00080092943 0.00015528781 6.6889433e-08 1.8647039e-06 1.8482558e-10 3.7441691e-15 0.0 0.0067357673 0.00023043638 0.0017321069 5.1582494e-06 2.7964374e-05 1.0412615e-07 1.3752951e-06 3.8041378e-11 9.8772169e-10
14515.991 20264.449 4.8948067e-11 2.8743163e+12 0.0 0.0 1.9338692e-05 0.0 0.084254411 0.0 1.7389157e-06 5.8896891e-09 0.0030489777 0.00010994673 0.53868198 0.0 0.27021852 0.00017267172 0.042806527 0.00023141065 0.027510134 1.532713e-08 4.7631018e-05 3.2845575e-05 0.0010930354 5.153327e-05 0.025080908 0.00079624152 0.0058421202 0.0 0.00017072287 2.7265783e-07 1.6761904e-06 0.040559579 7.3392249e-05 0.0021735534 1.5289263e-09 2.8036187e-10 2.2244736e-20 0.0 0.0 0.00023138294 2.5418089e-08 2.2888447e-09 7.4790084e-14 3.2025397e-15 0.027433315 1.8205259e-05 5.8567633e-05 3.5077423e-08 1.1628558e-08 2.0037619e-12 9.6870131e-13 3.3011998e-20 2.8135675e-12 1.0608784e-10 1.2132072e-10 1.5036807e-08 4.7669859e-11 1.2431408e-11 1.587238e-18 7.4095483e-06 9.3526852e-07 3.8216763e-05 3.7107337e-07 6.7266958e-07 2.4241036e-08 1.4536113e-09 1.6174714e-20 2.2420408e-10 1.1539454e-07 2.0337326e-05 1.175793e-05 3.0201587e-09 6.3167609e-07 3.7666171e-12 0.0 0.0 7.9287526e-13 1.8488882e-05 1.1621012e-15 0.00046393976 2.5170555e-05 0.00058542677 8.924147e-09 4.8989479e-10 1.7985313e-16 5.5965221e-18 0.0 0.0 0.0 2.2672737e-17 7.9804579e-10 1.2949444e-14 2.8873387e-06 4.8230666e-05 1.0479854e-07 3.0966749e-07 7.5145906e-13 9.131167e-15 9.0915091e-20 1.259949e-17 1.0073874e-20 0.0 6.6437772e-12 6.4746646e-05 0.00012848919 0.023987122 0.00050487817 0.00039452802 2.447206e-07 8.979854e-07 4.2658169e-12 8.4522778e-10 7.2102102e-16 1.2190247e-10 1.4527584e-20 5.6448426e-09 0.00018214171 0.00049179419 0.0001182368 1.0839819e-07 3.954386e-06 3.9292305e-10 7.9604029e-15 0.0 0.00411274 0.00015666622 0.0015094132 6.6567363e-06 5.3497667e-05 2.2022465e-07 2.9238477e-06 8.0878941e-11 2.0999766e-09
14827.578 17409.795 4.1164369e-11 2.0646451e+12 0.0 0.0 2.084741e-05 0.0 0.14593976 0.0 2.8925491e-06 7.9031394e-09 0.0059646368 0.00021643011 0.51000918 0.0 0.24827054 0.00022883271 0.039439757 0.00028812075 0.024119648 2.3121879e-08 5.9674248e-05 2.0008731e-05 0.00089003027 5.4564917e-05 0.020246716 0.00048517144 0.0037431528 0.0 0.00022611457 4.8323107e-07 2.23491e-06 0.036234641 9.1146702e-05 0.0031139657 2.594298e-09 5.3761051e-10 4.3769452e-20 0.0 0.0 0.00028807892 3.7883008e-08 3.9496247e-09 1.4495056e-13 6.2380881e-15 0.024014967 2.2194516e-05 8.2413888e-05 5.3425344e-08 1.8926286e-08 3.8777677e-12 1.9084006e-12 2.9075523e-20 1.9290898e-12 1.2601048e-10 1.4317187e-10 2.2737504e-08 8.9250347e-11 2.4012954e-11 9.8453039e-19 6.4599029e-06 9.6543699e-07 5.104659e-05 5.812321e-07 6.0091451e-07 1.7312721e-08 2.8585459e-09 1.4280175e-20 1.4810365e-10 8.6201148e-08 1.1733781e-05 7.6648509e-06 5.218182e-09 5.1852474e-07 7.4148869e-12 0.0 0.0 4.8078816e-13 1.0619765e-05 7.4490192e-16 0.00040624933 1.9090333e-05 0.00045405699 1.2955058e-08 8.9914877e-10 3.5169923e-16 1.1049921e-17 0.0 0.0 0.0 1.2174109e-17 4.4475326e-10 7.9436107e-15 1.6262165e-06 5.2506216e-05 1.2965979e-07 3.0237802e-07 1.4355674e-12 1.7947922e-14 1.6991924e-19 2.4895018e-17 1.0149217e-20 0.0 3.5457169e-12 3.6466822e-05 7.8811681e-05 0.019238834 0.00040865042 0.00048193584 2.412121e-07 1.773513e-06 8.4293066e-12 1.6707192e-09 1.4251968e-15 2.4095851e-10 1.2209243e-20 3.1634668e-09 0.00011090739 0.00028021707 8.6085471e-05 1.6563106e-07 7.7919433e-06 7.7606988e-10 1.5732457e-14 0.0 0.0023258866 9.8394317e-05 0.0012083112 7.7639753e-06 9.6585996e-05 4.3126655e-07 5.7752103e-06 1.5979542e-10 4.1506699e-09
15144.14 14991.011 3.5978916e-11 1.4506193e+12 0.0 0.0 2.0029593e-05 0.0 0.23031365 0.0 4.3136778e-06 1.0060911e-08 0.011093276 0.00040531812 0.46890755 0.0 0.21671904 0.00027151397 0.034224444 0.00031707967 0.019506063 3.0819153e-08 6.7908056e-05 1.186601e-05 0.00071099979 5.03734e-05 0.014739049 0.00028801255 0.0023494695 0.0 0.00026793383 8.0117435e-07 2.778961e-06 0.030185529 0.00010176276 0.0039371475 3.8930371e-09 9.5976042e-10 8.177926e-20 0.0 0.0 0.0003170237 4.9813569e-08 6.1498868e-09 2.6364059e-13 1.1346696e-14 0.019379973 2.4098591e-05 0.00010189128 7.1886648e-08 2.7882311e-08 7.0335902e-12 3.5780352e-12 2.3873164e-20 1.206519e-12 1.3386538e-10 1.5828038e-10 3.0328324e-08 1.5401445e-10 4.3461906e-11 5.668219e-19 5.1700465e-06 8.8493835e-07 6.0370422e-05 7.9065424e-07 6.7292188e-07 1.3713434e-08 5.3593431e-09 1.2757265e-20 8.9490468e-11 6.4123464e-08 6.4811024e-06 4.8495599e-06 8.5930733e-09 4.6252809e-07 1.3929478e-11 0.0 0.0 2.7094716e-13 5.8109612e-06 4.5618023e-16 0.00032452502 1.4651767e-05 0.00036599339 1.7123157e-08 1.5285079e-09 6.4463694e-16 2.0933152e-17 0.0 0.0 0.0 6.2150863e-18 2.3417299e-10 4.5388202e-15 8.6470766e-07 4.9073661e-05 1.4274781e-07 2.9204635e-07 2.5541335e-12 3.3352494e-14 3.1317145e-19 4.7214332e-17 1.0285979e-20 0.0 1.8004413e-12 1.9390493e-05 4.5133538e-05 0.013825535 0.00031250054 0.00053287223 2.5914154e-07 3.3552752e-06 1.5968874e-11 3.1691809e-09 2.7034434e-15 4.5707359e-10 1.1038249e-20 1.673206e-09 6.2853722e-05 0.00015073086 5.9489591e-05 2.5010962e-07 1.4685121e-05 1.4677736e-09 2.9823839e-14 0.0 0.0012408075 5.7281706e-05 0.00086422755 8.7030175e-06 0.00016672027 7.9757096e-07 1.0923792e-05 3.0254632e-10 7.871477e-09
